,Unnamed: 0,Clase,Clase1,Clase2,Clase3,Clase4,Clase5,Predicciones
8802,8802,3,1036.0,1660.0,1077.0,851.0,1307.0,2
8803,8803,3,393.0,454.0,615.0,762.0,1046.0,4
8804,8804,3,656.0,763.0,744.0,768.0,840.0,4
8805,8805,3,279.0,286.0,520.0,388.0,424.0,3
8806,8806,3,648.0,716.0,651.0,810.0,825.0,4
8807,8807,3,362.0,574.0,728.0,1054.0,358.0,4
8808,8808,3,408.0,495.0,771.0,633.0,450.0,3
8809,8809,3,706.0,911.0,668.0,617.0,769.0,2
8810,8810,3,442.0,470.0,482.0,525.0,392.0,4
8811,8811,3,773.0,832.0,963.0,877.0,1323.0,3
8812,8812,3,512.0,775.0,1004.0,863.0,699.0,3
8813,8813,3,659.0,646.0,768.0,762.0,732.0,3
8814,8814,3,592.0,589.0,466.0,544.0,904.0,5
8815,8815,3,564.0,567.0,924.0,1175.0,666.0,4
8816,8816,3,747.0,838.0,966.0,818.0,1207.0,3
8817,8817,3,352.0,471.0,593.0,718.0,408.0,4
8818,8818,3,939.0,1418.0,1536.0,1060.0,984.0,3
8819,8819,3,342.0,407.0,757.0,482.0,465.0,3
8820,8820,3,629.0,741.0,749.0,894.0,619.0,4
8821,8821,3,1142.0,913.0,1169.0,1745.0,481.0,4
8822,8822,3,1143.0,1737.0,2290.0,2424.0,676.0,3
8823,8823,3,718.0,677.0,917.0,1151.0,360.0,4
8824,8824,3,990.0,1166.0,1646.0,1389.0,1222.0,3
8825,8825,3,781.0,922.0,1364.0,1446.0,433.0,3
8826,8826,3,734.0,905.0,1233.0,1802.0,429.0,4
8827,8827,3,590.0,952.0,1008.0,1224.0,213.0,4
8828,8828,3,303.0,423.0,903.0,604.0,300.0,3
8829,8829,3,685.0,1140.0,1282.0,912.0,369.0,3
8830,8830,3,582.0,664.0,879.0,821.0,310.0,3
8831,8831,3,949.0,1158.0,1692.0,1799.0,1028.0,3
8832,8832,3,750.0,935.0,1335.0,877.0,1041.0,3
8833,8833,3,1193.0,1407.0,1829.0,2226.0,771.0,4
8834,8834,3,940.0,1136.0,1909.0,1452.0,838.0,3
8835,8835,3,568.0,762.0,1057.0,918.0,721.0,3
8836,8836,3,505.0,624.0,1007.0,536.0,430.0,3
8837,8837,3,1062.0,1493.0,1536.0,1120.0,1165.0,3
8838,8838,3,1127.0,1176.0,1610.0,1899.0,1173.0,4
8839,8839,3,278.0,564.0,1204.0,575.0,219.0,3
8840,8840,3,820.0,1010.0,1198.0,549.0,479.0,3
8841,8841,3,445.0,681.0,820.0,623.0,577.0,3
8842,8842,3,278.0,371.0,381.0,290.0,257.0,3
8843,8843,3,466.0,490.0,585.0,379.0,400.0,3
8844,8844,3,245.0,381.0,899.0,385.0,198.0,3
8845,8845,3,696.0,810.0,1159.0,1288.0,635.0,4
8846,8846,3,626.0,576.0,1026.0,1413.0,911.0,4
8847,8847,3,289.0,386.0,861.0,391.0,272.0,3
8848,8848,3,233.0,476.0,1178.0,490.0,293.0,3
8849,8849,3,369.0,573.0,748.0,659.0,411.0,3
8850,8850,3,715.0,849.0,1393.0,1687.0,1015.0,4
8851,8851,3,633.0,838.0,1249.0,740.0,569.0,3
8852,8852,3,587.0,777.0,1112.0,857.0,350.0,3
8853,8853,3,626.0,974.0,1305.0,1016.0,703.0,3
8854,8854,3,524.0,1080.0,938.0,928.0,161.0,2
8855,8855,3,350.0,469.0,1103.0,1042.0,391.0,3
8856,8856,3,369.0,587.0,864.0,584.0,344.0,3
8857,8857,3,961.0,1292.0,1693.0,1759.0,598.0,3
8858,8858,3,796.0,772.0,1177.0,1814.0,679.0,4
8859,8859,3,660.0,785.0,1120.0,1498.0,222.0,4
8860,8860,3,156.0,387.0,1015.0,499.0,129.0,3
8861,8861,3,491.0,569.0,868.0,829.0,348.0,3
8862,8862,3,792.0,828.0,1229.0,997.0,793.0,3
8863,8863,3,468.0,655.0,1014.0,497.0,355.0,3
8864,8864,3,385.0,489.0,672.0,446.0,716.0,3
8865,8865,3,1035.0,979.0,1277.0,993.0,972.0,3
8866,8866,3,344.0,735.0,814.0,372.0,246.0,3
8867,8867,3,588.0,679.0,1405.0,1361.0,606.0,3
8868,8868,3,633.0,886.0,800.0,824.0,560.0,2
8869,8869,3,749.0,957.0,1516.0,1048.0,802.0,3
8870,8870,3,514.0,616.0,1295.0,1042.0,1632.0,3
8871,8871,3,385.0,524.0,874.0,500.0,418.0,3
8872,8872,3,399.0,645.0,1232.0,639.0,412.0,3
8873,8873,3,519.0,624.0,1060.0,922.0,376.0,3
8874,8874,3,644.0,775.0,1288.0,950.0,1158.0,3
8875,8875,3,635.0,716.0,1335.0,920.0,559.0,3
8876,8876,3,954.0,910.0,1343.0,827.0,1220.0,3
8877,8877,3,507.0,867.0,1296.0,896.0,300.0,3
8878,8878,3,704.0,792.0,1497.0,1144.0,347.0,3
8879,8879,3,414.0,557.0,1169.0,558.0,209.0,3
8880,8880,3,477.0,534.0,1158.0,674.0,729.0,3
8881,8881,3,467.0,792.0,1709.0,775.0,335.0,3
8882,8882,3,483.0,588.0,1064.0,786.0,188.0,3
8883,8883,3,708.0,843.0,1437.0,865.0,738.0,3
8884,8884,3,430.0,665.0,1236.0,669.0,434.0,3
8885,8885,3,375.0,495.0,918.0,373.0,223.0,3
8886,8886,3,815.0,935.0,1526.0,1107.0,960.0,3
8887,8887,3,356.0,545.0,1244.0,763.0,136.0,3
8888,8888,3,466.0,532.0,1040.0,547.0,585.0,3
8889,8889,3,623.0,611.0,894.0,664.0,525.0,3
8890,8890,3,363.0,438.0,849.0,317.0,701.0,3
8891,8891,3,801.0,709.0,928.0,926.0,787.0,3
8892,8892,3,792.0,850.0,1334.0,1498.0,495.0,3
8893,8893,3,474.0,615.0,1357.0,609.0,504.0,3
8894,8894,3,272.0,451.0,1077.0,532.0,292.0,3
8895,8895,3,470.0,604.0,1268.0,562.0,832.0,3
8896,8896,3,442.0,486.0,871.0,589.0,362.0,3
8897,8897,3,908.0,1238.0,2085.0,1419.0,602.0,3
8898,8898,3,212.0,407.0,948.0,332.0,139.0,3
8899,8899,3,345.0,467.0,963.0,364.0,622.0,3
8900,8900,3,377.0,524.0,781.0,511.0,412.0,3
8901,8901,3,386.0,546.0,955.0,1108.0,145.0,4
8902,8902,3,570.0,716.0,1388.0,994.0,593.0,3
8903,8903,3,425.0,565.0,1100.0,571.0,410.0,3
8904,8904,3,580.0,704.0,1271.0,724.0,807.0,3
8905,8905,3,308.0,384.0,668.0,354.0,192.0,3
8906,8906,3,799.0,861.0,1271.0,793.0,1205.0,3
8907,8907,3,934.0,944.0,1251.0,1064.0,887.0,3
8908,8908,3,488.0,552.0,1115.0,512.0,534.0,3
8909,8909,3,545.0,810.0,1112.0,822.0,885.0,3
8910,8910,3,634.0,638.0,854.0,735.0,591.0,3
8911,8911,3,653.0,653.0,908.0,781.0,858.0,3
8912,8912,3,554.0,761.0,881.0,685.0,687.0,3
8913,8913,3,306.0,498.0,1132.0,670.0,200.0,3
8914,8914,3,512.0,643.0,1373.0,1267.0,250.0,3
8915,8915,3,690.0,719.0,1142.0,892.0,1038.0,3
8916,8916,3,369.0,586.0,1101.0,527.0,326.0,3
8917,8917,3,832.0,1154.0,1251.0,1275.0,333.0,3
8918,8918,3,740.0,870.0,1137.0,1372.0,451.0,4
8919,8919,3,278.0,485.0,1171.0,675.0,130.0,3
8920,8920,3,413.0,587.0,1194.0,913.0,515.0,3
8921,8921,3,817.0,945.0,1409.0,812.0,780.0,3
8922,8922,3,570.0,630.0,1102.0,658.0,422.0,3
8923,8923,3,469.0,470.0,730.0,544.0,418.0,3
8924,8924,3,768.0,815.0,1149.0,1167.0,410.0,3
8925,8925,3,448.0,490.0,1026.0,701.0,241.0,3
8926,8926,3,911.0,1277.0,1869.0,2087.0,751.0,3
8927,8927,3,992.0,1509.0,1085.0,1137.0,986.0,2
8928,8928,3,698.0,995.0,1361.0,1449.0,1128.0,3
8929,8929,3,277.0,485.0,828.0,919.0,257.0,4
8930,8930,3,667.0,935.0,1440.0,871.0,314.0,3
8931,8931,3,277.0,521.0,709.0,636.0,174.0,3
8932,8932,3,659.0,867.0,1718.0,947.0,914.0,3
8933,8933,3,593.0,570.0,790.0,503.0,744.0,3
8934,8934,3,266.0,381.0,880.0,518.0,333.0,3
8935,8935,3,723.0,870.0,1582.0,1310.0,1379.0,3
8936,8936,3,640.0,766.0,1054.0,889.0,742.0,3
8937,8937,3,587.0,745.0,1195.0,998.0,1516.0,3
8938,8938,3,591.0,1080.0,1423.0,941.0,649.0,3
8939,8939,3,571.0,734.0,1099.0,739.0,245.0,3
8940,8940,3,552.0,668.0,1317.0,1033.0,963.0,3
8941,8941,3,629.0,698.0,1112.0,1125.0,392.0,3
8942,8942,3,514.0,616.0,1128.0,1009.0,323.0,3
8943,8943,3,591.0,764.0,1119.0,851.0,709.0,3
8944,8944,3,661.0,855.0,1327.0,1140.0,782.0,3
8945,8945,3,611.0,912.0,901.0,842.0,1232.0,3
8946,8946,3,611.0,975.0,1244.0,1552.0,480.0,4
8947,8947,3,800.0,868.0,1497.0,763.0,963.0,3
8948,8948,3,364.0,509.0,777.0,333.0,279.0,3
8949,8949,3,411.0,693.0,1406.0,643.0,470.0,3
8950,8950,3,615.0,978.0,1200.0,784.0,314.0,3
8951,8951,3,771.0,1036.0,1453.0,1354.0,1239.0,3
8952,8952,3,495.0,647.0,1225.0,698.0,949.0,3
8953,8953,3,660.0,1020.0,1510.0,1268.0,507.0,3
8954,8954,3,489.0,919.0,1191.0,1037.0,490.0,3
8955,8955,3,534.0,851.0,1224.0,1223.0,292.0,3
8956,8956,3,714.0,754.0,1318.0,1387.0,1252.0,3
8957,8957,3,351.0,772.0,864.0,723.0,322.0,3
8958,8958,3,258.0,480.0,753.0,819.0,286.0,4
8959,8959,3,666.0,1001.0,1251.0,1583.0,367.0,4
8960,8960,3,1037.0,1051.0,1466.0,1665.0,619.0,3
8961,8961,3,390.0,431.0,712.0,528.0,304.0,3
8962,8962,3,455.0,532.0,1050.0,656.0,486.0,3
8963,8963,3,566.0,641.0,1105.0,1261.0,632.0,4
8964,8964,3,569.0,654.0,969.0,713.0,580.0,3
8965,8965,3,500.0,515.0,733.0,703.0,506.0,3
8966,8966,3,638.0,694.0,1226.0,697.0,872.0,3
8967,8967,3,298.0,450.0,791.0,579.0,209.0,3
8968,8968,3,539.0,549.0,692.0,692.0,794.0,4
8969,8969,3,559.0,636.0,891.0,769.0,507.0,3
8970,8970,3,975.0,1581.0,1333.0,818.0,500.0,2
8971,8971,3,880.0,1288.0,1478.0,1498.0,455.0,3
8972,8972,3,331.0,366.0,499.0,383.0,457.0,3
8973,8973,3,1161.0,1219.0,1581.0,1775.0,1066.0,3
8974,8974,3,975.0,1029.0,1309.0,1458.0,455.0,3
8975,8975,3,1098.0,1344.0,1888.0,1813.0,873.0,3
8976,8976,3,589.0,809.0,1184.0,909.0,474.0,3
8977,8977,3,332.0,593.0,1295.0,452.0,428.0,3
8978,8978,3,1504.0,2179.0,2550.0,839.0,912.0,3
8979,8979,3,822.0,699.0,773.0,367.0,372.0,1
8980,8980,3,683.0,823.0,949.0,368.0,419.0,3
8981,8981,3,1125.0,949.0,990.0,652.0,484.0,1
8982,8982,3,939.0,1098.0,1289.0,842.0,662.0,3
8983,8983,3,363.0,631.0,1064.0,452.0,366.0,3
8984,8984,3,1085.0,1359.0,1709.0,1437.0,649.0,3
8985,8985,3,502.0,879.0,1431.0,722.0,370.0,3
8986,8986,3,641.0,961.0,1400.0,576.0,662.0,3
8987,8987,3,816.0,807.0,1033.0,636.0,517.0,3
8988,8988,3,538.0,602.0,801.0,424.0,662.0,3
8989,8989,3,350.0,426.0,639.0,274.0,428.0,3
8990,8990,3,544.0,1131.0,1539.0,710.0,263.0,3
8991,8991,3,565.0,686.0,1246.0,644.0,871.0,3
8992,8992,3,713.0,857.0,1387.0,1358.0,1095.0,3
8993,8993,3,1055.0,1158.0,1558.0,1040.0,1585.0,3
8994,8994,3,976.0,1041.0,1309.0,887.0,1058.0,3
8995,8995,3,551.0,636.0,927.0,570.0,562.0,3
8996,8996,3,505.0,651.0,1040.0,628.0,426.0,3
8997,8997,3,511.0,687.0,771.0,412.0,288.0,3
8998,8998,3,513.0,733.0,809.0,719.0,439.0,3
8999,8999,3,428.0,496.0,676.0,643.0,406.0,3
9000,9000,3,452.0,528.0,645.0,467.0,461.0,3
9001,9001,3,300.0,510.0,729.0,288.0,434.0,3
9002,9002,3,696.0,992.0,1093.0,526.0,776.0,3
9003,9003,3,885.0,1103.0,1137.0,793.0,610.0,3
9004,9004,3,680.0,749.0,1306.0,872.0,556.0,3
9005,9005,3,718.0,1111.0,1358.0,770.0,937.0,3
9006,9006,3,1675.0,1035.0,1171.0,605.0,529.0,1
9007,9007,3,1387.0,1362.0,1185.0,630.0,511.0,1
9008,9008,3,551.0,876.0,910.0,467.0,511.0,3
9009,9009,3,615.0,649.0,757.0,429.0,480.0,3
9010,9010,3,281.0,280.0,498.0,243.0,373.0,3
9011,9011,3,519.0,550.0,663.0,556.0,609.0,3
9012,9012,3,508.0,499.0,755.0,735.0,530.0,3
9013,9013,3,483.0,832.0,993.0,740.0,338.0,3
9014,9014,3,598.0,699.0,663.0,370.0,317.0,2
9015,9015,3,627.0,471.0,652.0,540.0,457.0,1
9016,9016,3,767.0,805.0,1041.0,506.0,663.0,3
9017,9017,3,168.0,278.0,621.0,223.0,225.0,3
9018,9018,3,727.0,1144.0,1314.0,743.0,610.0,3
9019,9019,3,826.0,936.0,1022.0,465.0,596.0,3
9020,9020,3,572.0,625.0,810.0,298.0,233.0,3
9021,9021,3,613.0,756.0,944.0,628.0,679.0,3
9022,9022,3,451.0,550.0,625.0,470.0,541.0,3
9023,9023,3,594.0,819.0,1099.0,700.0,785.0,3
9024,9024,3,234.0,599.0,1206.0,425.0,220.0,3
9025,9025,3,695.0,955.0,1392.0,671.0,759.0,3
9026,9026,3,512.0,591.0,987.0,419.0,450.0,3
9027,9027,3,582.0,638.0,943.0,645.0,791.0,3
9028,9028,3,706.0,1292.0,1475.0,978.0,649.0,3
9029,9029,3,408.0,499.0,988.0,639.0,406.0,3
9030,9030,3,527.0,536.0,739.0,540.0,499.0,3
9031,9031,3,544.0,737.0,1006.0,577.0,518.0,3
9032,9032,3,1029.0,862.0,1001.0,382.0,257.0,1
9033,9033,3,256.0,220.0,339.0,300.0,216.0,1
9034,9034,3,884.0,1082.0,1167.0,585.0,1016.0,3
9035,9035,3,566.0,1318.0,1290.0,550.0,553.0,3
9036,9036,3,422.0,660.0,824.0,415.0,370.0,3
9037,9037,3,471.0,911.0,901.0,688.0,562.0,2
9038,9038,3,648.0,983.0,1292.0,727.0,439.0,3
9039,9039,3,682.0,764.0,936.0,687.0,759.0,3
9040,9040,3,462.0,831.0,920.0,422.0,546.0,3
9041,9041,3,1019.0,1201.0,1610.0,587.0,495.0,3
9042,9042,3,848.0,1360.0,1283.0,307.0,413.0,3
9043,9043,3,807.0,863.0,996.0,471.0,1006.0,3
9044,9044,3,516.0,536.0,811.0,472.0,588.0,3
9045,9045,3,986.0,848.0,978.0,823.0,897.0,1
9046,9046,3,697.0,795.0,853.0,1089.0,820.0,4
9047,9047,3,545.0,560.0,672.0,812.0,455.0,4
9048,9048,3,276.0,397.0,590.0,171.0,135.0,3
9049,9049,3,237.0,256.0,747.0,181.0,156.0,3
9050,9050,3,915.0,1185.0,1281.0,870.0,614.0,3
9051,9051,3,595.0,842.0,1192.0,860.0,638.0,3
9052,9052,3,586.0,814.0,900.0,462.0,1483.0,5
9053,9053,3,1207.0,1874.0,1260.0,621.0,1575.0,2
9054,9054,3,893.0,1386.0,1218.0,766.0,1237.0,2
9055,9055,3,1221.0,743.0,775.0,403.0,937.0,1
9056,9056,3,863.0,872.0,930.0,652.0,1112.0,3
9057,9057,3,967.0,1677.0,1356.0,784.0,1330.0,2
9058,9058,3,818.0,1115.0,762.0,299.0,734.0,2
9059,9059,3,505.0,559.0,800.0,506.0,735.0,3
9060,9060,3,800.0,814.0,1021.0,971.0,858.0,3
9061,9061,3,885.0,1202.0,969.0,615.0,899.0,2
9062,9062,3,959.0,1166.0,1075.0,756.0,624.0,2
9063,9063,3,743.0,620.0,715.0,478.0,449.0,1
9064,9064,3,1038.0,1245.0,1134.0,584.0,1177.0,2
9065,9065,3,759.0,823.0,966.0,796.0,780.0,3
9066,9066,3,875.0,1035.0,906.0,586.0,1432.0,5
9067,9067,3,983.0,984.0,1063.0,496.0,1346.0,3
9068,9068,3,1094.0,1637.0,1386.0,764.0,1777.0,2
9069,9069,3,465.0,479.0,706.0,306.0,510.0,3
9070,9070,3,375.0,541.0,504.0,253.0,196.0,2
9071,9071,3,1233.0,853.0,925.0,566.0,627.0,1
9072,9072,3,803.0,1143.0,1438.0,622.0,709.0,3
9073,9073,3,1423.0,1367.0,1149.0,818.0,1256.0,1
9074,9074,3,1609.0,1969.0,1547.0,1282.0,1185.0,2
9075,9075,3,724.0,779.0,871.0,583.0,1356.0,5
9076,9076,3,518.0,485.0,793.0,574.0,301.0,3
9077,9077,3,265.0,267.0,602.0,257.0,842.0,5
9078,9078,3,1295.0,1162.0,1057.0,651.0,1174.0,1
9079,9079,3,381.0,503.0,715.0,380.0,440.0,3
9080,9080,3,673.0,1068.0,1105.0,712.0,904.0,3
9081,9081,3,788.0,1168.0,1270.0,1384.0,459.0,3
9082,9082,3,1006.0,1323.0,1253.0,613.0,1102.0,3
9083,9083,3,674.0,667.0,863.0,446.0,1000.0,3
9084,9084,3,326.0,259.0,366.0,241.0,515.0,5
9085,9085,3,510.0,721.0,935.0,553.0,579.0,3
9086,9086,3,438.0,583.0,751.0,343.0,440.0,3
9087,9087,3,704.0,1581.0,975.0,685.0,789.0,2
9088,9088,3,1059.0,1534.0,1310.0,673.0,2375.0,5
9089,9089,3,816.0,924.0,952.0,324.0,926.0,3
9090,9090,3,909.0,1154.0,834.0,342.0,495.0,2
9091,9091,3,630.0,822.0,1153.0,585.0,999.0,3
9092,9092,3,1038.0,1224.0,831.0,417.0,709.0,2
9093,9093,3,863.0,723.0,880.0,448.0,1177.0,5
9094,9094,3,1497.0,1456.0,854.0,680.0,1080.0,1
9095,9095,3,874.0,1335.0,926.0,478.0,1345.0,2
9096,9096,3,782.0,1336.0,731.0,387.0,974.0,2
9097,9097,3,1070.0,1162.0,1134.0,639.0,453.0,3
9098,9098,3,1150.0,1128.0,1066.0,706.0,1084.0,1
9099,9099,3,1028.0,1163.0,813.0,512.0,438.0,2
9100,9100,3,806.0,1336.0,929.0,485.0,492.0,2
9101,9101,3,798.0,926.0,783.0,514.0,869.0,2
9102,9102,3,609.0,906.0,560.0,347.0,606.0,2
9103,9103,3,1031.0,784.0,707.0,432.0,767.0,1
9104,9104,3,1001.0,1315.0,869.0,920.0,1373.0,2
9105,9105,3,1203.0,1418.0,1166.0,1308.0,1377.0,2
9106,9106,3,1811.0,1498.0,1186.0,832.0,1064.0,1
9107,9107,3,852.0,1367.0,977.0,914.0,743.0,2
9108,9108,3,754.0,929.0,777.0,835.0,849.0,2
9109,9109,3,504.0,524.0,747.0,537.0,737.0,3
9110,9110,3,788.0,949.0,714.0,620.0,326.0,2
9111,9111,3,1351.0,1288.0,1237.0,1308.0,951.0,1
9112,9112,3,652.0,695.0,657.0,1057.0,774.0,4
9113,9113,3,743.0,794.0,988.0,585.0,598.0,3
9114,9114,3,448.0,577.0,577.0,373.0,458.0,3
9115,9115,3,995.0,1575.0,1172.0,925.0,890.0,2
9116,9116,3,670.0,830.0,820.0,609.0,786.0,3
9117,9117,3,703.0,913.0,1071.0,675.0,732.0,3
9118,9118,3,406.0,672.0,750.0,495.0,706.0,3
9119,9119,3,737.0,765.0,812.0,734.0,1330.0,5
9120,9120,3,647.0,983.0,839.0,681.0,1004.0,2
9121,9121,3,973.0,1034.0,930.0,755.0,1013.0,1
9122,9122,3,640.0,568.0,452.0,574.0,503.0,1
9123,9123,3,625.0,549.0,581.0,495.0,498.0,1
9124,9124,3,949.0,1103.0,968.0,1093.0,607.0,2
9125,9125,3,759.0,739.0,606.0,608.0,866.0,1
9126,9126,3,915.0,859.0,960.0,647.0,1425.0,5
9127,9127,3,784.0,931.0,1114.0,647.0,762.0,3
9128,9128,3,412.0,367.0,625.0,268.0,497.0,3
9129,9129,3,652.0,799.0,1109.0,682.0,575.0,3
9130,9130,3,346.0,388.0,688.0,337.0,359.0,3
9131,9131,3,590.0,616.0,930.0,354.0,1149.0,3
9132,9132,3,641.0,811.0,601.0,338.0,1322.0,5
9133,9133,3,507.0,687.0,529.0,445.0,1173.0,5
9134,9134,3,1453.0,1013.0,827.0,509.0,1121.0,1
9135,9135,3,342.0,368.0,631.0,449.0,392.0,3
9136,9136,3,622.0,564.0,657.0,369.0,1079.0,5
9137,9137,3,1375.0,862.0,774.0,537.0,743.0,1
9138,9138,3,453.0,339.0,539.0,291.0,1010.0,5
9139,9139,3,471.0,450.0,595.0,435.0,544.0,3
9140,9140,3,534.0,509.0,668.0,397.0,1084.0,5
9141,9141,3,564.0,291.0,423.0,208.0,339.0,1
9142,9142,3,355.0,473.0,646.0,296.0,574.0,3
9143,9143,3,926.0,795.0,836.0,465.0,1103.0,1
9144,9144,3,473.0,393.0,432.0,249.0,401.0,1
9145,9145,3,1307.0,1330.0,1335.0,852.0,1411.0,3
9146,9146,3,1015.0,1051.0,1152.0,550.0,1857.0,5
9147,9147,3,648.0,654.0,912.0,462.0,849.0,3
9148,9148,3,442.0,498.0,560.0,320.0,859.0,5
9149,9149,3,320.0,263.0,579.0,232.0,1089.0,5
9150,9150,3,499.0,561.0,770.0,356.0,597.0,3
9151,9151,3,589.0,618.0,702.0,338.0,960.0,5
9152,9152,3,563.0,592.0,793.0,481.0,668.0,3
9153,9153,3,755.0,821.0,585.0,200.0,480.0,2
9154,9154,3,517.0,622.0,680.0,396.0,386.0,3
9155,9155,3,284.0,311.0,506.0,145.0,227.0,3
9156,9156,3,1495.0,1073.0,953.0,707.0,1187.0,1
9157,9157,3,1222.0,1128.0,1120.0,744.0,1366.0,1
9158,9158,3,700.0,613.0,587.0,559.0,905.0,1
9159,9159,3,580.0,663.0,789.0,349.0,838.0,3
9160,9160,3,725.0,710.0,973.0,513.0,787.0,3
9161,9161,3,404.0,407.0,446.0,232.0,1118.0,5
9162,9162,3,491.0,475.0,855.0,343.0,717.0,3
9163,9163,3,374.0,384.0,517.0,351.0,730.0,5
9164,9164,3,586.0,596.0,747.0,515.0,853.0,3
9165,9165,3,508.0,521.0,809.0,559.0,588.0,3
9166,9166,3,379.0,438.0,734.0,311.0,586.0,3
9167,9167,3,763.0,745.0,878.0,794.0,1254.0,5
9168,9168,3,347.0,490.0,850.0,638.0,501.0,3
9169,9169,3,515.0,531.0,1003.0,598.0,1177.0,3
9170,9170,3,802.0,981.0,970.0,489.0,1104.0,3
9171,9171,3,645.0,647.0,904.0,656.0,722.0,3
9172,9172,3,535.0,661.0,954.0,456.0,919.0,3
9173,9173,3,278.0,359.0,1019.0,432.0,471.0,3
9174,9174,3,314.0,523.0,913.0,332.0,404.0,3
9175,9175,3,572.0,658.0,1096.0,532.0,679.0,3
9176,9176,3,677.0,747.0,1015.0,651.0,802.0,3
9177,9177,3,633.0,667.0,619.0,424.0,999.0,5
9178,9178,3,340.0,521.0,440.0,481.0,516.0,4
9179,9179,3,912.0,1307.0,1379.0,1013.0,1645.0,3
9180,9180,3,815.0,838.0,962.0,586.0,895.0,3
9181,9181,3,1017.0,1438.0,1178.0,831.0,1369.0,2
9182,9182,3,832.0,876.0,817.0,759.0,442.0,1
9183,9183,3,556.0,507.0,496.0,339.0,233.0,1
9184,9184,3,375.0,533.0,672.0,606.0,373.0,3
9185,9185,3,926.0,828.0,750.0,509.0,228.0,1
9186,9186,3,738.0,944.0,1100.0,537.0,404.0,3
9187,9187,3,245.0,364.0,682.0,466.0,235.0,3
9188,9188,3,835.0,1083.0,813.0,485.0,797.0,2
9189,9189,3,1721.0,1230.0,953.0,495.0,903.0,1
9190,9190,3,1557.0,1665.0,1538.0,1193.0,2196.0,5
9191,9191,3,1389.0,1401.0,1189.0,1059.0,1643.0,1
9192,9192,3,1136.0,1560.0,1326.0,713.0,1801.0,2
9193,9193,3,1129.0,1295.0,1342.0,925.0,1930.0,5
9194,9194,3,731.0,782.0,876.0,572.0,1390.0,5
9195,9195,3,265.0,223.0,326.0,242.0,240.0,1
9196,9196,3,504.0,1154.0,903.0,744.0,487.0,2
9197,9197,3,910.0,1234.0,1126.0,923.0,1117.0,2
9198,9198,3,460.0,1338.0,1134.0,251.0,343.0,2
9199,9199,3,1312.0,1863.0,1803.0,1380.0,1212.0,3
9200,9200,3,576.0,1333.0,1403.0,769.0,310.0,3
9201,9201,3,650.0,693.0,1090.0,501.0,528.0,3
9202,9202,3,275.0,555.0,1252.0,492.0,410.0,3
9203,9203,3,1193.0,1626.0,2114.0,1524.0,425.0,3
9204,9204,3,524.0,873.0,925.0,622.0,502.0,3
9205,9205,3,875.0,1164.0,1353.0,1111.0,1674.0,3
9206,9206,3,910.0,1335.0,1026.0,551.0,671.0,2
9207,9207,3,996.0,1400.0,1896.0,1131.0,1156.0,3
9208,9208,3,1162.0,1420.0,1088.0,693.0,1518.0,2
9209,9209,3,529.0,444.0,552.0,444.0,489.0,1
9210,9210,3,449.0,555.0,749.0,397.0,448.0,3
9211,9211,3,643.0,846.0,1184.0,817.0,776.0,3
9212,9212,3,477.0,628.0,774.0,659.0,561.0,3
9213,9213,3,562.0,622.0,834.0,567.0,1153.0,5
9214,9214,3,982.0,1412.0,1237.0,508.0,927.0,2
9215,9215,3,898.0,1155.0,1366.0,442.0,528.0,3
9216,9216,3,125.0,158.0,345.0,140.0,56.0,3
9217,9217,3,681.0,896.0,853.0,378.0,527.0,3
9218,9218,3,334.0,390.0,614.0,278.0,456.0,3
9219,9219,3,823.0,744.0,945.0,868.0,677.0,3
9220,9220,3,208.0,307.0,657.0,240.0,147.0,3
9221,9221,3,293.0,377.0,605.0,210.0,525.0,3
9222,9222,3,661.0,691.0,719.0,567.0,502.0,1
9223,9223,3,342.0,414.0,502.0,363.0,329.0,3
9224,9224,3,530.0,641.0,706.0,546.0,635.0,3
9225,9225,3,478.0,472.0,673.0,397.0,724.0,3
9226,9226,3,510.0,661.0,647.0,550.0,735.0,3
9227,9227,3,454.0,566.0,663.0,225.0,174.0,3
9228,9228,3,476.0,470.0,521.0,250.0,805.0,5
9229,9229,3,304.0,323.0,528.0,202.0,294.0,3
9230,9230,3,1175.0,1490.0,1452.0,768.0,1013.0,3
9231,9231,3,325.0,501.0,981.0,378.0,464.0,3
9232,9232,3,502.0,1027.0,1181.0,561.0,835.0,3
9233,9233,3,771.0,1205.0,1076.0,547.0,627.0,2
9234,9234,3,899.0,1592.0,1044.0,684.0,494.0,2
9235,9235,3,645.0,862.0,1355.0,510.0,807.0,3
9236,9236,3,591.0,841.0,986.0,489.0,605.0,3
9237,9237,3,595.0,684.0,833.0,358.0,643.0,3
9238,9238,3,1024.0,1229.0,1043.0,514.0,1152.0,2
9239,9239,3,778.0,821.0,616.0,574.0,557.0,1
9240,9240,3,511.0,806.0,854.0,628.0,687.0,3
9241,9241,3,903.0,1429.0,1300.0,679.0,640.0,2
9242,9242,3,576.0,831.0,837.0,669.0,749.0,3
9243,9243,3,1170.0,1469.0,1073.0,610.0,1273.0,2
9244,9244,3,1326.0,1704.0,1672.0,1688.0,1327.0,3
9245,9245,3,725.0,797.0,721.0,732.0,797.0,1
9246,9246,3,343.0,527.0,1172.0,442.0,397.0,3
9247,9247,3,614.0,959.0,1085.0,509.0,520.0,3
