,Texto,Clase,Clase1,Clase2,Clase3,Clase4,Clase5
2386,"['european', 'oversea', 'led', 'contact', 'produc', 'columbian', 'name', 'columbu', 'global', 'silver', 'trade', '16th', '18th', 'centuri', 'led']",3,465.0,771.0,721.0,366.0,364.0
2387,"['trans-ocean', 'european', 'power', 'led', 'age', 'imperi', 'european', 'coloni', 'power', 'came', 'control', 'planet', 'european', 'appetit', 'trade']",3,621.0,768.0,986.0,718.0,524.0
2388,"['africa', 'state', 'appetit', 'european', 'slave', 'trader', 'complexion', 'african', 'state', 'fundament', 'natur', 'african', 'slaveri', 'impact', 'deep']",3,234.0,370.0,492.0,547.0,369.0
2389,"['maiz', 'manioc', 'africa', '16th', 'centuri', 'portugues', 'import', 'stapl', 'food', 'nativ', 'african', 'crop', 'alfr', 'w', 'crosbi']",3,300.0,463.0,505.0,139.0,399.0
2390,"['global', 'silver', 'trade', '16th', '18th', 'centuri', 'ming', 'dynasti', 'trade', 'portugues', 'spanish', 'dutch', 'global', 'silver', 'chines']",3,356.0,560.0,855.0,244.0,256.0
2391,"['crop', 'america', 'spanish', 'colon', '16th', 'centuri', ""asia'"", 'growth', 'import', 'china', 'silver', 'chines', 'purchas', 'crop', 'spanish']",3,275.0,451.0,805.0,357.0,305.0
2392,"['arriv', 'portugues', 'japan', '1543', 'nanban', 'trade', 'period', 'japanes', 'technolog', 'cultur', 'practic', 'arquebu', 'european-styl', 'cuirass', 'european']",3,374.0,384.0,562.0,294.0,665.0
2393,"['italian', 'jesuit', 'matteo', 'ricci', '1552', '1610', 'european', 'forbidden', 'chines', 'construct', 'spinet', 'translat', 'chines', 'text', 'latin']",3,180.0,212.0,337.0,189.0,125.0
2394,"['wider', 'varieti', 'global', 'luxuri', 'commod', 'enter', 'european', 'sea', 'european', 'luxuri', 'good', 'stagnat', 'atlant', 'trade', 'pre-exist']",3,181.0,278.0,500.0,207.0,259.0
2395,"['european', 'mediterranean', 'europ', 'antwerp', 'duchi', 'brabant', 'intern', 'richest', 'europ', 'antwerp', 'amsterdam', 'dutch', 'golden', 'age', 'tightli']",3,177.0,551.0,544.0,312.0,496.0
2396,"['despit', 'hostil', '1549', 'portugues', 'send', 'trade', 'mission', 'shangchuan', 'china', '1557', 'manag', 'ming', 'court', 'legal', 'port']",3,157.0,201.0,426.0,189.0,122.0
2397,"['china', 'silk', 'porcelain', 'adapt', 'european', 'tast', 'chines', 'porcelain', 'held', 'esteem', 'europ', 'english', 'china', 'commonly-us', 'synonym']",3,111.0,377.0,431.0,279.0,279.0
2398,"['antonio', 'de', 'morga', '1559', '1636', 'spanish', 'offici', 'manila', 'inventori', 'good', 'trade', 'ming', 'china', '16th', '17th']",3,129.0,188.0,633.0,251.0,143.0
2399,"['gold', 'silver', 'spain', 'inflationari', 'cycl', 'spain', 'europ', 'price', 'revolut', 'spain', 'amass', 'quantiti', 'gold', 'silver', '1520']",3,135.0,283.0,695.0,444.0,259.0
2400,"['inflat', 'britain', 'tenant', 'farmer', 'held', 'long-term', 'leas', 'lord', 'decreas', 'rent', 'lord', 'opt', 'sell', 'leas', 'land']",3,163.0,262.0,235.0,208.0,117.0
2401,"['scientif', 'revolut', 'modern', 'scienc', 'modern', 'period', 'mathemat', 'astronomi', 'biolog', 'human', 'anatomi', 'chemistri', 'natur', '1', '3']",3,351.0,338.0,516.0,388.0,1328.0
2402,"['concept', 'scientif', 'revolut', 'period', 'eighteenth', 'centuri', 'work', 'jean', 'sylvain', 'bailli', 'two-stag', 'sweep', 'establish', 'scientif', 'revolut']",3,398.0,622.0,588.0,552.0,461.0
2403,"['scienc', 'revolut', '18th', 'centuri', '1747', 'french', 'mathematician', 'alexi', 'clairaut', 'wrote', 'newton', 'revolut', 'word', 'prefac', 'antoin']",3,230.0,511.0,550.0,659.0,152.0
2404,"['centuri', 'william', 'whewel', 'describ', 'revolut', 'scienc', 'scientif', '15th', '16th', 'centuri', 'conspicu', 'revolut', 'opinion', 'undergon', 'transit']",3,403.0,884.0,628.0,470.0,307.0
2405,"['scientif', 'revolut', 'tradit', 'copernican', 'revolut', '1543', 'grand', 'synthesi', 'isaac', ""newton'"", '1687', 'principia', 'attitud', 'came', 'franci']",3,95.0,161.0,360.0,431.0,144.0
2406,"['centuri', 'alexandr', 'koyré', 'scientif', 'revolut', 'analysi', 'galileo', 'butterfield', 'origin', 'modern', 'scienc', 'thoma', ""kuhn'"", '1962', 'work']",3,334.0,531.0,537.0,314.0,450.0
2407,"['period', 'fundament', 'scientif', 'idea', 'mathemat', 'astronomi', 'biolog', 'institut', 'scientif', 'investig', 'held', 'scientif', 'revolut', 'led', 'establish']",3,313.0,407.0,545.0,493.0,422.0
2408,"['rapid', 'accumul', 'knowledg', 'character', 'scienc', '17th', 'centuri', 'occur', 'scientif', 'countri', 'europ', 'area', 'hundr', 'year', 'centuri']",3,580.0,1042.0,745.0,416.0,770.0
2409,"['revolut', 'english', 'middl', 'age', 'ancient', 'eclips', 'scholast', 'philosophi', 'aristotelian', 'outshin', 'everyth', 'christian', 'renaiss', 'reform', 'mere']",3,310.0,641.0,499.0,281.0,407.0
2410,"['historian', 'scienc', 'posit', 'modern', 'scienc', 'key', 'scienc', 'sincer', 'commit', 'natur', 'pioneer', 'underpin', 'assumpt', '. ...', 'scientif']",3,199.0,223.0,432.0,217.0,337.0
2411,"['scientif', 'revolut', 'built', 'ancient', 'greek', 'scienc', 'middl', 'age', 'elabor', 'roman', 'byzantin', 'scienc', 'mediev', 'islam', 'scienc']",3,934.0,926.0,511.0,272.0,494.0
2412,"['import', 'ancient', 'preced', 'theori', 'prefigur', 'discoveri', 'area', 'work', 'surviv', 'translat', 'period', 'lost', 'centuri', 'tradit', 'held']",3,713.0,829.0,578.0,313.0,695.0
2413,"['true', 'import', 'scientif', 'revolut', 'renaiss', 'ancient', 'ancient', 'pedigre', 'nicolau', 'copernicu', '1473', '1543', '25', 'galileo', 'galilei']",3,379.0,188.0,429.0,236.0,217.0
2414,"['despit', 'qualif', 'theori', 'scientif', 'revolut', '17th', 'centuri', 'period', 'revolutionari', 'scientif', 'revolutionari', 'theoret', 'experiment', 'importantli', 'scientist']",3,334.0,540.0,499.0,449.0,436.0
2415,"['scientif', 'conceiv', '17th', 'centuri', 'natur', 'research', 'tradit', 'experiment', 'slowli', 'scientif', 'commun', 'philosophi', 'induct', 'knowledg', 'assumpt']",3,280.0,491.0,444.0,140.0,292.0
2416,"['scientif', 'revolut', 'qualit', 'book-read', 'philosoph', 'mathemat', 'experiment', 'research', 'certainli', 'true', 'newtonian', 'scienc', 'modern', 'scienc', 'conceptu']",3,120.0,149.0,350.0,254.0,317.0
2417,"['aristotelian', 'scientif', ""tradition'"", 'mode', 'interact', 'observ', 'search', 'natur', 'rare', 'contradict', 'theoret', 'aberr', 'natur', 'natur', 'scientif']",3,138.0,109.0,317.0,90.0,278.0
2418,"['scientif', 'revolut', 'empiric', 'import', 'compon', 'scienc', 'natur', 'philosophi', 'thinker', '14th', 'centuri', 'nominalist', 'philosoph', 'william', 'ockham']",3,286.0,639.0,508.0,285.0,209.0
2419,"['british', 'empiric', 'came', 'describ', 'philosoph', 'perceiv', 'franci', 'bacon', 'describ', 'empiricist', 'rené', 'descart', 'describ', 'rationalist', 'thoma']",3,205.0,188.0,336.0,271.0,125.0
2420,"['formul', 'empiric', 'john', ""locke'"", 'essay', 'human', 'understand', '1689', 'true', 'knowledg', 'human', 'mind', 'base', 'experi', 'wrote']",3,147.0,175.0,246.0,113.0,881.0
2421,"['philosoph', 'underpin', 'scientif', 'revolut', 'franci', 'bacon', 'father', 'empiric', 'work', 'establish', 'popularis', 'induct', 'methodolog', 'scientif', 'inquiri']",3,162.0,201.0,422.0,304.0,167.0
2422,"['bacon', 'reform', 'knowledg', 'human', 'instauratio', 'magna', 'instaur', 'bacon', 'reform', 'scienc', 'progeni', 'invent', ""mankind'"", 'miseri', 'novum']",3,101.0,130.0,266.0,122.0,437.0
2423,"['knowledg', 'power', 'natur', 'bacon', 'outlin', 'work', 'logic', 'syllog', 'scientif', 'procedur', 'heat', 'exampl', 'elimin', 'induct', 'philosoph']",3,300.0,259.0,376.0,250.0,225.0
2424,"['bacon', 'import', 'scienc', 'intellectu', 'discuss', 'seek', 'mere', 'contempl', 'aim', 'work', ""mankind'"", 'forth', 'invent', 'state', 'invent']",3,217.0,325.0,400.0,324.0,179.0
2425,"['despit', 'influenc', 'scientif', 'methodolog', 'reject', 'correct', 'theori', 'william', ""gilbert'"", 'magnet', ""copernicus'"", 'heliocentr', ""kepler'"", 'law', 'planetari']",3,124.0,311.0,295.0,156.0,117.0
2426,"['simpl', 'experi', 'accid', 'sought', 'experi', 'true', 'experi', 'candl', 'hypothesi', 'candl', 'show', 'delimit', 'experi', '];', 'commenc']",3,90.0,61.0,180.0,108.0,167.0
2427,"['william', 'gilbert', 'advoc', 'passion', 'reject', 'prevail', 'aristotelian', 'philosophi', 'scholast', 'teach', 'de', 'magnet', 'written', '1600', 'father']",3,98.0,305.0,358.0,134.0,85.0
2428,"['de', 'magnet', 'inher', 'rigor', 'gilbert', 'describ', 'experi', 'reject', 'ancient', 'theori', 'magnet', 'thoma', 'thomson', 'gilbert', 'magnet']",3,236.0,163.0,377.0,147.0,156.0
2429,"['galileo', 'galilei', 'father', 'modern', 'observ', 'astronomi', 'father', 'modern', 'father', 'scienc', '46', 'father', 'modern', 'scienc', 'origin']",3,371.0,354.0,518.0,144.0,694.0
2430,"['galileo', 'modern', 'thinker', 'state', 'law', 'natur', 'mathemat', 'assay', 'wrote', 'philosophi', 'written', 'grand', 'written', 'languag', 'mathemat']",3,368.0,390.0,367.0,343.0,345.0
2431,"['galileo', 'show', 'appreci', 'mathemat', 'theoret', 'experiment', 'parabola', 'conic', 'ordin', 'vari', 'squar', 'abscissa', 'galilei', 'assert', 'parabola']",3,58.0,57.0,138.0,54.0,113.0
2432,"['scientif', 'knowledg', 'aristotelian', 'establish', 'true', 'mediev', 'natur', 'philosoph', 'mathemat', 'social', 'studi', 'theoret', 'analys', '55', 'quantiti']",3,201.0,247.0,337.0,177.0,245.0
2433,"['16th', '17th', 'centuri', 'european', 'scientist', 'quantit', 'phenomena', 'earth', 'galileo', 'mathemat', 'certainti', 'compar', ""god'"", 'mathemat', 'proposit']",3,280.0,438.0,464.0,127.0,214.0
2434,"['philosophi', 'written', 'grand', 'gaze', 'cannot', 'unless', 'comprehend', 'languag', 'interpret', 'written', 'written', 'languag', 'mathemat', 'triangl', 'geometr']",3,330.0,253.0,183.0,90.0,167.0
2435,"['aristotl', 'applic', 'import', 'aim', 'goal', 'natur', 'man-mad', 'scientif', 'revolut', 'natur', 'aim', ""child'"", 'growth', 'exampl', 'matur']",3,208.0,186.0,337.0,308.0,279.0
2436,"['philosophi', 'action', 'distanc', 'particl', 'corpuscl', 'fundament', 'inert', 'motion', 'direct', 'collis', 'natur', 'substanc', 'organ', 'philosoph', 'machin']",3,104.0,98.0,215.0,127.0,129.0
2437,"['graviti', 'interpret', 'innat', 'pair', 'particl', 'occult', 'scholast', 'tendenc', 'eighteenth', 'centuri', 'interpret', 'genuin', 'revers', 'retrogress', 'scholast']",3,194.0,353.0,250.0,73.0,122.0
2438,"['newton', 'inher', 'power', 'inertia', 'mechanist', 'thesi', 'inher', 'power', 'wherea', 'newton', 'vehement', 'graviti', 'inher', 'power', 'collabor']",3,421.0,332.0,392.0,439.0,72.0
2439,"['institution', 'scientif', 'investig', 'dissemin', 'took', 'form', 'establish', 'discoveri', 'air', 'discuss', 'scientif', 'establish', 'royal', 'earlier', 'group']",3,293.0,321.0,474.0,341.0,362.0
2440,"['natur', 'philosoph', 'influenc', 'scienc', 'promot', 'franci', 'bacon', 'atlanti', '1645', 'group', 'philosoph', 'oxford', 'rule', 'bodleian', 'librari']",3,205.0,255.0,323.0,182.0,187.0
2441,"['novemb', '1660', '1660', 'committe', '12', 'announc', 'colleg', 'promot', 'physico-mathemat', 'experiment', 'weekli', 'discuss', 'scienc', 'experi', 'robert']",3,61.0,101.0,224.0,167.0,86.0
2442,"[""society'"", 'secretari', 'henri', 'oldenburg', 'experi', 'robert', 'hook', 'papin', 'appoint', '1684', 'experi', 'vari', 'area', 'import', 'trivial']",3,156.0,225.0,360.0,126.0,188.0
2443,"['french', 'establish', 'academi', 'scienc', '1666', 'origin', 'british', 'counterpart', 'academi', 'found', 'govern', 'jean-baptist', 'colbert', 'rule', '1699']",3,318.0,428.0,558.0,673.0,298.0
2444,"['millennia', 'geocentr', 'earth', 'astronom', ""aristotle'"", 'cosmolog', ""earth'"", 'locat', 'perhap', 'identif', 'realm', 'imperfect', 'inconst', 'irregular', 'heaven']",3,79.0,77.0,113.0,46.0,150.0
2445,"['copernicu', '1543', 'work', 'heliocentr', 'solar', 'tri', 'sun', 'bother', 'suggest', 'pope', 'archbishop', 'want', 'pope', 'gregori', 'xiii']",3,151.0,275.0,307.0,105.0,180.0
2446,"['discoveri', 'johann', 'kepler', 'galileo', 'theori', 'credibl', 'kepler', 'astronom', 'observ', 'tycho', 'brahe', 'planet', 'sun', 'circular', 'orbit']",3,66.0,37.0,181.0,31.0,127.0
2447,"['work', 'culmin', 'work', 'isaac', 'newton', ""newton'"", 'principia', 'formul', 'law', 'motion', 'gravit', 'scientist', 'centuri', 'deriv', ""kepler'""]",3,313.0,511.0,471.0,175.0,223.0
2448,"['heliocentr', 'newton', 'theori', 'gravit', '1679', 'newton', 'gravit', 'orbit', 'planet', 'refer', ""kepler'"", 'law', 'planetari', 'motion', 'brief']",3,79.0,114.0,205.0,80.0,95.0
2449,"['principia', 'juli', '1687', 'financi', 'edmond', 'halley', 'work', 'newton', 'state', 'law', 'motion', 'industri', 'revolut', 'improv', 'year']",3,243.0,358.0,486.0,627.0,496.0
2450,"[""newton'"", 'postul', 'invis', 'forc', 'act', 'distanc', 'led', 'criticis', 'occult', 'agenc', 'scienc', 'edit', 'principia', '1713', 'newton']",3,182.0,214.0,379.0,344.0,98.0
2451,"['write', 'greek', 'galen', 'european', 'millennium', 'flemish', 'scholar', 'vesaliu', 'mistak', ""galen'"", 'idea', 'vesaliu', 'dissect', 'human', 'corps']",3,277.0,186.0,302.0,113.0,527.0
2452,"['besid', 'good', 'descript', 'sphenoid', 'bone', 'show', 'sternum', 'sacrum', 'describ', 'vestibul', 'tempor', 'bone', 'verifi', 'observ', 'etienn']",3,122.0,99.0,179.0,77.0,283.0
2453,"['vesaliu', 'anatom', 'alessandro', 'achillini', 'descript', 'human', 'compar', 'found', 'dissect', 'other', 'galen', 'avicenna', 'found', 'similar', 'niccolò']",3,260.0,213.0,207.0,92.0,844.0
2454,"['groundbreak', 'work', 'william', 'harvey', 'de', 'motu', 'cordi', '1628', 'harvey', 'analysi', 'overal', 'analysi', 'arteri', 'show', 'pulsat']",3,94.0,286.0,374.0,123.0,197.0
2455,"['chapter', 'harvey', 'capac', 'expel', 'pump', 'hour', ""gaelen'"", 'theori', 'produc', 'liver', 'absurdli', '540', 'pound', 'produc', 'day']",3,121.0,110.0,187.0,129.0,156.0
2456,"['human', '):', 'tight', 'ligatur', 'upper', 'arm', 'person', 'flow', 'arteri', 'vein', 'arm', 'ligatur', 'cool', 'pale', 'ligatur']",3,96.0,87.0,173.0,132.0,503.0
2457,"['understand', 'practic', 'french', 'pierr', 'fauchard', 'dentistri', 'scienc', 'know', 'today', 'name', 'father', 'modern', 'dentistri', 'surgeon', 'ambrois']",3,234.0,336.0,464.0,318.0,337.0
2458,"['chemistri', 'anteced', 'alchemi', 'import', 'scientif', 'thought', '16th', '17th', 'centuri', 'import', 'chemistri', 'indic', 'rang', 'import', 'scholar']",3,411.0,591.0,527.0,143.0,338.0
2459,"['practic', 'attempt', 'improv', 'refin', 'ore', 'smelt', 'metal', 'import', 'sourc', 'chemist', '16th', 'centuri', 'georg', 'agricola', '1494']",3,373.0,527.0,405.0,177.0,230.0
2460,"['english', 'chemist', 'robert', 'boyl', '1627', '1691', 'refin', 'modern', 'scientif', 'alchemi', 'chemistri', 'alchemi', 'research', 'alchem', 'tradit']",3,112.0,288.0,310.0,87.0,300.0
2461,"['boyl', 'landmark', 'sceptic', 'chymist', '1661', 'cornerston', 'chemistri', 'work', 'boyl', 'hypothesi', 'collis', 'particl', 'motion', 'boyl', 'appeal']",3,64.0,65.0,196.0,52.0,87.0
2462,"['import', 'work', 'optic', 'johann', 'kepler', 'astronomia', 'par', 'optica', 'optic', 'astronomi', '1604', 'describ', 'inverse-squar', 'law', 'govern']",3,231.0,224.0,323.0,244.0,135.0
2463,"['willebrord', 'snelliu', '1580', '1626', 'found', 'mathemat', 'law', 'refract', ""snell'"", 'law', '1621', 'rené', 'descart', '1596', '1650']",3,151.0,167.0,194.0,99.0,183.0
2464,"['christiaan', 'huygen', '1629', '1695', 'wrote', 'work', 'area', 'optic', 'opera', 'reliqua', 'christiani', 'hugenii', 'zuilichemii', 'dum', 'viveret']",3,107.0,108.0,181.0,87.0,145.0
2465,"['isaac', 'newton', 'investig', 'refract', 'prism', 'decompos', 'white', 'spectrum', 'colour', 'len', 'prism', 'recompos', 'multicolour', 'spectrum', 'white']",3,29.0,20.0,120.0,50.0,55.0
2466,"['hypothesi', '1675', 'newton', 'posit', 'ether', 'transmit', 'forc', 'particl', '1704', 'newton', 'optick', 'expound', 'corpuscular', 'theori', 'subtl']",3,128.0,126.0,290.0,253.0,101.0
2467,"['dr', 'william', 'gilbert', 'de', 'magnet', 'invent', 'latin', 'word', 'electricu', 'ἤλεκτρον', 'elektron', 'greek', 'word', 'amber', 'gilbert']",3,279.0,419.0,350.0,117.0,96.0
2468,"['robert', 'boyl', 'work', 'scienc', 'electr', 'ad', 'substanc', ""gilbert'"", 'electr', 'account', 'research', 'titl', 'experi', 'origin', 'electr']",3,277.0,245.0,328.0,114.0,202.0
2469,"['1660', 'otto', 'von', 'guerick', 'invent', 'electrostat', '17th', 'centuri', 'research', 'practic', 'electr', 'friction', 'electrostat', 'electrostat', 'machin']",3,224.0,394.0,303.0,98.0,131.0
2470,"['john', 'napier', 'logarithm', 'power', 'mathemat', 'tool', 'mathematician', 'henri', 'brigg', 'logarithm', 'tabl', 'embodi', 'quicker', ""napier'"", 'bone']",3,170.0,232.0,354.0,175.0,321.0
2471,"['oxford', 'edmund', 'gunter', 'built', 'analog', 'aid', ""gunter'"", 'scale', 'plane', 'scale', 'engrav', 'scale', 'natur', 'chord', 'sine']",3,121.0,90.0,150.0,78.0,139.0
2472,"['blais', 'pascal', '1623', '1662', 'invent', '1642', 'introduct', 'pascalin', '1645', 'launch', 'europ', 'gottfri', 'leibniz', '1646', '1716']",3,49.0,165.0,192.0,133.0,132.0
2473,"['papin', '1647', 'c', '1712', 'best', 'pioneer', 'invent', 'steam', 'digest', 'forerunn', 'steam', 'engin', '106', 'work', 'steam']",3,157.0,108.0,206.0,65.0,225.0
2474,"['abraham', 'darbi', '1678', '1717', 'darbi', 'import', 'industri', 'revolut', 'produc', 'high-grad', 'iron', 'blast', 'furnac', 'fuel', 'coke']",3,120.0,110.0,196.0,241.0,197.0
2475,"['refract', 'telescop', 'appear', 'netherland', '1608', 'product', 'spectacl', 'maker', 'experi', 'lens', 'inventor', 'unknown', 'han', 'lippershey', 'patent']",3,79.0,90.0,165.0,63.0,170.0
2476,"['reflect', 'telescop', 'describ', 'jame', 'gregori', 'optica', 'promota', '1663', 'argu', 'mirror', 'conic', 'correct', 'spheric', 'aberr', 'flaw']",3,80.0,72.0,172.0,65.0,112.0
2477,"['1666', 'isaac', 'newton', 'argu', 'fault', 'refract', 'telescop', 'fundament', 'len', 'refract', 'conclud', 'refract', 'len', 'chromat', 'aberr']",3,24.0,40.0,171.0,55.0,78.0
2478,"['year', 'john', 'hadley', 'precis', 'aspher', 'parabol', 'mirror', 'reflect', 'telescop', 'parabol', 'newtonian', 'telescop', 'gregorian', 'telescop', 'mirror']",3,128.0,171.0,261.0,100.0,359.0
2479,"['invent', 'pump', 'pave', 'experi', 'robert', 'boyl', 'robert', 'hook', 'natur', 'atmospher', 'pressur', 'otto', 'von', 'guerick', '1654']",3,60.0,142.0,196.0,93.0,117.0
2480,"['evangelista', 'torricelli', '1607', '1647', 'best', 'invent', 'mercuri', 'baromet', 'invent', 'improv', 'suction', 'pump', 'water', 'mine', 'torricelli']",3,98.0,53.0,160.0,49.0,102.0
2481,"['surviv', 'instrument', 'period', 'tend', 'durabl', 'metal', 'brass', 'gold', 'steel', 'exampl', 'telescop', 'wood', 'pasteboard', 'leather', 'compon']",3,241.0,234.0,215.0,111.0,421.0
2482,"['intact', 'air', 'pump', 'rare', 'pump', 'right', 'glass', 'sphere', 'base', 'wooden', 'cylindr', 'pump', 'brass', 'surviv', 'brass']",3,138.0,132.0,159.0,111.0,169.0
2483,"['instrument', 'maker', 'seventeenth', 'eighteenth', 'centuri', 'commiss', 'organ', 'seek', 'navig', 'survey', 'astronom', 'observ', 'instrument', 'widespread', 'global']",3,244.0,386.0,318.0,142.0,180.0
2484,"['idea', 'modern', 'scienc', 'took', 'revolut', 'debat', 'historian', 'weak', 'idea', 'scientif', 'revolut', 'knowledg', 'period', 'comprehend', '14th']",3,298.0,418.0,557.0,595.0,604.0
2485,"['recent', 'arun', 'bala', 'dialog', 'birth', 'modern', 'scienc', 'bala', 'scientif', 'revolut', 'mathemat', 'realist', 'philosophi', 'atom', 'sun']",3,122.0,129.0,328.0,249.0,323.0
2486,"['bala', 'argu', 'ignor', 'multicultur', 'impact', 'led', 'eurocentr', 'concept', 'scientif', 'revolut', 'state', 'maker', 'revolut', 'copernicu', 'kepler']",3,136.0,290.0,399.0,687.0,197.0
2487,"['renaiss', 'liter', 'rebirth', 'studi', 'greek', 'philosophi', 'greek', 'mathemat', 'so-cal', 'revolutionari', 'so-cal', 'scientif', 'revolut', 'restat', 'idea']",3,383.0,247.0,424.0,303.0,196.0
2488,"['recent', 'analysi', 'scientif', 'revolut', 'period', 'eurocentr', 'ideolog', 'scientist', 'femal', 'scholar', 'opportun', 'scholar', ""women'"", 'work', 'scienc']",3,307.0,336.0,428.0,382.0,527.0
2489,"['philip', 'iv', 'spanish', 'felip', 'portugues', 'filip', '8', 'april', '1605', '17', 'septemb', '1665', 'king', 'spain', '1621']",3,220.0,348.0,967.0,326.0,108.0
2490,"['death', 'spanish', 'empir', '12.2', 'million', 'squar', 'kilomet', '4.7', 'million', 'squar', 'area', 'philip', 'inabl', 'achiev', 'success']",3,383.0,492.0,736.0,451.0,367.0
2491,"['philip', 'iv', 'born', 'royal', 'palac', 'valladolid', 'eldest', 'son', 'philip', 'iii', 'wife', 'margaret', 'austria', '1615', 'age']",3,306.0,439.0,833.0,137.0,286.0
2492,"['age', '1649', 'philip', 'remarri', 'death', 'elisabeth', 'legitim', 'heir', 'wife', 'years-old', 'maria', 'anna', 'mariana', ""philip'"", 'daughter']",3,259.0,320.0,710.0,95.0,268.0
2493,"['percept', ""philip'"", 'person', 'victorian', 'inclin', 'portray', 'weak', 'deleg', 'excess', 'minist', 'rule', 'debauch', 'baroqu', 'court', '4']",3,192.0,203.0,478.0,151.0,135.0
2494,"['philip', 'baroqu', 'kingship', 'outwardli', 'rigid', 'solemn', 'foreign', 'visitor', 'describ', 'impass', 'laugh', 'philip', 'certainli', 'royal', 'digniti']",3,200.0,163.0,628.0,98.0,61.0
2495,"['philip', 'appear', 'lighter', 'persona', 'keen', 'humor', 'fun', 'attend', 'academi', 'madrid', 'reign', 'lightheart', 'literari', 'salon', 'aim']",3,145.0,161.0,396.0,73.0,119.0
2496,"['interpret', ""philip'"", 'govern', 'improv', 'recent', 'year', 'diego', ""velázquez'"", 'descript', ""philip'"", 'key', 'weak', 'mistrust', 'defer', 'other']",3,292.0,249.0,728.0,284.0,465.0
2497,"['reign', ""philip'"", 'father', 'philip', 'iii', 'royal', 'court', 'sandov', 'nobl', 'strikingli', 'duke', 'lerma', 'philip', ""iii'"", 'favorit']",3,337.0,450.0,1037.0,99.0,61.0
2498,"['reign', 'philip', 'woken', 'olivar', 'morn', 'discuss', ""day'"", 'affair', '17', 'twice', 'day', 'routin', 'king', 'polici', 'olivar']",3,319.0,402.0,730.0,265.0,83.0
2499,"['philip', 'reappoint', ""father'"", 'household', 'assuag', 'grande', 'opinion', 'influenc', 'de', 'zúñiga', 'olivar', 'philip', 'quick', 'de', ""lerma'""]",3,202.0,238.0,885.0,184.0,93.0
2500,"['philip', 'unimagin', 'polit', 'recent', 'radic', 'element', 'power', 'febril', 'atmospher', 'spain', '17th', 'centuri', 'arbitrista', 'offer', 'advic']",3,487.0,618.0,753.0,420.0,198.0
2501,"['olivar', 'power', 'amidst', 'crisi', '1640', '1643', 'victim', 'fail', 'polici', 'jealousi', 'nobl', 'exclud', 'power', 'philip', 'announc']",3,371.0,313.0,561.0,416.0,76.0
2502,"['philip', 'reign', 'thirti', 'year', 'war', 'europ', 'turbul', 'period', 'militari', 'philip', ""iii'"", 'year', 'baltasar', 'de', 'zúñiga']",3,746.0,907.0,1361.0,945.0,1007.0
2503,"['1620', 'good', 'year', 'spanish', 'foreign', 'polici', 'war', 'dutch', 'albeit', 'culmin', 'retak', 'key', 'breda', '1624', ""philip'""]",3,369.0,352.0,957.0,753.0,377.0
2504,"['despit', 'fresh', 'spanish', 'success', '1630', 'triumph', ""philip'"", 'govern', 'fresh', 'spanish', 'armi', 'march', 'germani', 'defeat', 'swedish-l']",3,346.0,367.0,913.0,826.0,111.0
2505,"['spanish-french', 'war', '1635', 'foregon', 'spanish', 'success', 'threaten', 'pari', 'spanish', 'defeat', 'rocroi', 'spain', 'oppon', '1640', 'period']",3,379.0,463.0,977.0,922.0,313.0
2506,"['1620', 'spanish', 'armi', 'battlefield', 'fear', 'tercio', 'regiment', 'well-disciplin', 'pikemen', 'appear', 'inflex', 'outmod', 'face', 'swedish', 'dutch']",3,155.0,196.0,442.0,335.0,128.0
2507,"['hope', 'grande', 'dragoon', 'servic', 'disinclin', 'spend', 'year', 'militari', 'soldier', 'day', 'quot', 'disgruntl', 'career', 'soldier', '1630']",3,292.0,265.0,362.0,403.0,351.0
2508,"['philip', 'spanish', 'navi', 'power', 'size', 'fleet', 'rapidli', 'size', 'naval', 'budget', 'reign', 'tripl', 'philip', 'sensibl', 'pragmat']",3,334.0,281.0,897.0,343.0,144.0
2509,"['philip', 'inherit', 'huge', 'empir', 'father', 'king', 'domest', 'spain', 'spain', '17th', 'centuri', 'possess', 'kingdom', 'castil', 'aragon']",3,631.0,1049.0,1143.0,326.0,264.0
2510,"['year', 'reign', 'influenc', 'royal', 'favourit', 'olivar', 'philip', 'effort', 'reform', 'chaotic', 'frustrat', 'notori', 'royal', 'council', 'philip']",3,370.0,411.0,973.0,287.0,354.0
2511,"['philip', 'tri', 'control', 'spanish', 'currenc', 'unstabl', 'reign', 'father', 'grandfath', 'practic', 'inflat', 'soar', 'partli', '1627', 'olivar']",3,258.0,241.0,666.0,222.0,107.0
2512,"['1630', ""philip'"", 'domest', 'polici', 'impact', 'financi', 'pressur', 'thirti', 'year', 'war', 'war', 'franc', 'cost', 'war', 'huge']",3,620.0,706.0,1226.0,1791.0,468.0
2513,"['crisi', 'came', '1640', 'attempt', 'olivar', 'catalonia', 'french', 'invas', 'threat', 'revolt', 'allianc', 'catalan', 'rebel', 'french', 'royal']",3,201.0,424.0,690.0,760.0,57.0
2514,"['shaken', ""philip'"", 'solut', 'royal', 'favourit', 'olivar', 'offic', '1643', 'attempt', 'compromis', 'spanish', 'announc', 'rule', 'reject', 'concept']",3,190.0,251.0,696.0,283.0,76.0
