,Texto,Clase,Clase1,Clase2,Clase3,Clase4,Clase5
6566,"['present', 'day', 'toronto', '242', 'influx', 'religi', 'migrant', 'franc', 'reinvigor', 'roman', 'cathol', 'church', 'canada', 'refectori', 'priest', 'move', 'coloni', 'respons', 'establish', 'number']",4,598.0,532.0,581.0,575.0,162.0
6567,"['french', 'revolut', 'deepli', 'polaris', 'american', 'polit', 'polaris', 'led', 'creation', 'first', 'parti', 'system', '1793', 'war', 'broke', 'europ', 'democratic-republican', 'parti', 'led', 'former']",4,531.0,679.0,759.0,1449.0,471.0
6568,"['american', 'minist', 'franc', 'thoma', 'jefferson', 'favor', 'revolutionari', 'franc', 'point', '1778', 'treati', 'still', 'effect', 'georg', 'washington', 'unanim', 'cabinet', 'includ', 'jefferson', 'decid']",4,208.0,410.0,611.0,705.0,337.0
6569,"['treati', 'bind', 'unit', 'state', 'enter', 'war', 'washington', 'proclaim', 'neutral', 'instead', '243', 'presid', 'john', 'adam', 'federalist', 'undeclar', 'naval', 'war', 'took', 'place']",4,436.0,530.0,600.0,1498.0,130.0
6570,"['franc', '1798', '1799', 'often', 'call', 'quasi', 'war', 'jefferson', 'becam', 'presid', '1801', 'hostil', 'napoleon', 'dictat', 'emperor', 'howev', 'two', 'enter', 'negoti', 'louisiana']",4,576.0,614.0,570.0,1185.0,293.0
6571,"['french', 'revolut', 'receiv', 'enorm', 'amount', 'histor', 'attent', 'gener', 'public', 'scholar', 'academ', 'view', 'historian', 'particular', 'characteris', 'fall', 'along', 'ideolog', 'line', 'disagr']",4,317.0,321.0,389.0,555.0,288.0
6572,"['thinker', 'like', 'conserv', 'edmund', 'burk', 'maintain', 'revolut', 'product', 'conspiratori', 'individu', 'brainwash', 'mass', 'subvert', 'old', 'order', '–', 'claim', 'root', 'belief', 'revolutionari']",4,367.0,397.0,409.0,550.0,479.0
6573,"['legitim', 'complaint', '246', 'historian', 'influenc', 'marxist', 'think', 'emphasis', 'import', 'peasant', 'urban', 'worker', 'present', 'revolut', 'gigant', 'class', 'struggl', '247', 'gener', 'scholarship']",4,294.0,331.0,298.0,500.0,211.0
6574,"['historian', 'late', '20th', 'centuri', 'emphasis', 'class', 'conflict', 'larg', 'marxist', 'perspect', 'fundament', 'drive', 'caus', 'revolut', '249', 'central', 'theme', 'argument', 'revolut', 'emerg']",4,406.0,607.0,462.0,718.0,447.0
6575,"['rise', 'bourgeoisi', 'support', 'sans-culott', 'fought', 'destroy', 'aristocraci', '250', 'howev', 'western', 'scholar', 'larg', 'abandon', 'marxist', 'interpret', '1990', 'year', '2000', 'mani', 'historian']",4,512.0,556.0,527.0,629.0,741.0
6576,"['say', 'field', 'french', 'revolut', 'intellectu', 'disarray', 'old', 'model', 'paradigm', 'focus', 'class', 'conflict', 'discredit', 'new', 'explanatori', 'model', 'gain', 'widespread', 'support', '251']",4,269.0,482.0,569.0,859.0,311.0
6577,"['252', 'nevertheless', 'spang', 'shown', 'persist', 'widespread', 'agreement', 'french', 'revolut', 'watersh', 'premodern', 'modern', 'era', 'western', 'histori', 'one', 'import', 'event', 'histori', '.  .']",4,433.0,611.0,569.0,759.0,566.0
6578,"['mark', 'end', 'earli', 'modern', 'period', 'start', 'around', '1500', 'often', 'seen', 'mark', 'dawn', 'modern', 'era', '253', 'within', 'franc', 'revolut', 'perman', 'crippl']",4,516.0,672.0,652.0,777.0,1250.0
6579,"['power', 'aristocraci', 'drain', 'wealth', 'church', 'although', 'two', 'institut', 'surviv', 'despit', 'damag', 'sustain', 'collaps', 'first', 'empir', '1815', 'french', 'public', 'lost', 'right']",4,542.0,851.0,705.0,862.0,370.0
6580,"['privileg', 'earn', 'sinc', 'revolut', 'rememb', 'participatori', 'polit', 'characteris', 'period', 'one', 'historian', 'comment', 'thousand', 'men', 'even', 'mani', 'women', 'gain', 'firsthand', 'experi']",4,606.0,622.0,534.0,732.0,589.0
6581,"['polit', 'arena', 'talk', 'read', 'listen', 'new', 'way', 'vote', 'join', 'new', 'organis', 'march', 'polit', 'goal', 'revolut', 'becam', 'tradit', 'republican', 'endur', 'option']",4,470.0,481.0,574.0,854.0,354.0
6582,"['historian', 'argu', 'french', 'peopl', 'underw', 'fundament', 'transform', 'self-ident', 'evidenc', 'elimin', 'privileg', 'replac', 'right', 'well', 'grow', 'declin', 'social', 'defer', 'highlight', 'principl']",4,263.0,409.0,401.0,609.0,305.0
6583,"['equal', 'throughout', 'revolut', '255', 'revolut', 'repres', 'signific', 'dramat', 'challeng', 'polit', 'absolut', 'point', 'histori', 'spread', 'democrat', 'ideal', 'throughout', 'europ', 'ultim', 'world']",4,315.0,481.0,416.0,774.0,469.0
6584,"['256', 'throughout', '19th', 'centuri', 'revolut', 'heavili', 'analys', 'economist', 'polit', 'scientist', 'saw', 'class', 'natur', 'revolut', 'fundament', 'aspect', 'understand', 'human', 'social', 'evolut']",4,407.0,570.0,467.0,677.0,728.0
6585,"['combin', 'egalitarian', 'valu', 'introduc', 'revolut', 'gave', 'rise', 'classless', 'co-op', 'model', 'societi', 'call', 'social', 'profoundli', 'influenc', 'futur', 'revolut', 'franc', 'around', 'world']",4,275.0,425.0,492.0,784.0,493.0
6586,"['spanish', 'american', 'war', 'independ', 'numer', 'war', 'spanish', 'rule', 'spanish', 'america', 'earli', '19th', 'centuri', 'aim', 'polit', 'independ', 'began', 'shortli', 'french', 'invas']",4,773.0,1080.0,1378.0,1907.0,549.0
6587,"['spain', '1807', ""europe'"", 'napoleon', 'war', 'although', 'research', 'idea', 'separ', 'spanish', 'american', 'creol', 'ident', 'separ', 'iberia', '4', 'polit', 'independ', 'initi', 'aim']",4,393.0,427.0,654.0,1209.0,313.0
6588,"['spanish', 'american', 'necessarili', 'inevit', '5', 'restor', 'ferdinand', 'vii', '1814', 'king', 'reject', 'type', 'popular', 'sovereignti', 'seen', 'spanish', 'constitut', '1812', 'pass', 'cort']",4,265.0,341.0,598.0,452.0,200.0
6589,"['cádiz', '–', 'parliamentari', 'regenc', 'place', 'ferdinand', 'vii', 'depos', 'liber', 'triennium', '1820', 'also', 'chang', 'posit', 'cádiz', 'constitut', 'separat', 'latin', 'american', 'increasingli']",4,445.0,477.0,584.0,597.0,497.0
6590,"['event', 'spanish', 'america', 'relat', 'war', 'independ', 'former', 'french', 'coloni', 'st-domingu', 'haiti', 'transit', 'independ', 'brazil', ""brazil'"", 'independ', 'particular', 'share', 'common', 'start']",4,330.0,415.0,831.0,1195.0,335.0
6591,"['point', 'spanish', 'america', 'sinc', 'conflict', 'trigger', ""napoleon'"", 'invas', 'iberian', 'peninsula', 'forc', 'portugues', 'royal', 'famili', 'flee', 'brazil', '1807', 'process', 'latin', 'american']",4,344.0,388.0,718.0,680.0,235.0
6592,"['independ', 'took', 'place', 'gener', 'polit', 'intellectu', 'climat', 'emerg', 'age', 'enlighten', 'influenc', 'atlant', 'revolut', 'includ', 'earlier', 'revolut', 'unit', 'state', 'franc', 'direct']",4,560.0,762.0,773.0,1293.0,755.0
6593,"['caus', 'spanish', 'american', 'war', 'independ', 'uniqu', 'develop', 'occur', 'within', 'kingdom', 'spain', 'monarchi', 'era', 'conclud', 'final', 'emerg', 'new', 'spanish', 'american', 'republ']",4,475.0,585.0,1100.0,1234.0,523.0
6594,"['polit', 'independ', 'necessarili', 'foreordain', 'outcom', 'polit', 'turmoil', 'spanish', 'america', 'littl', 'interest', 'outright', 'independ', '10', 'historian', 'r', 'humphrey', 'john', 'lynch', 'note']",4,243.0,331.0,542.0,539.0,263.0
6595,"['easi', 'equat', 'forc', 'discont', 'even', 'forc', 'chang', 'forc', 'revolut', '11', 'sinc', 'definit', 'histori', 'independ', 'happen', '12', 'spanish', 'american', 'independ', 'occur']",4,553.0,495.0,748.0,1324.0,391.0
6596,"['number', 'factor', 'identifi', 'first', 'increas', 'control', 'crown', 'oversea', 'empir', 'via', 'bourbon', 'reform', 'mid-eighteenth', 'centuri', 'introduc', 'chang', 'relationship', 'spanish', 'american', 'crown']",4,588.0,902.0,887.0,695.0,516.0
6597,"['languag', 'use', 'describ', 'oversea', 'empir', 'shift', 'kingdom', 'independ', 'stand', 'crown', 'coloni', 'subordin', 'spain', '13', 'effort', 'better', 'control', 'administr', 'economi', 'oversea']",4,638.0,750.0,729.0,655.0,517.0
6598,"['possess', 'crown', 'reintroduc', 'practic', 'appoint', 'outsid', 'almost', 'peninsular', 'royal', 'offic', 'throughout', 'empir', 'meant', 'spanish', 'american', 'elit', 'thwart', 'expect', 'ambit', ""crown'""]",4,346.0,468.0,592.0,483.0,196.0
6599,"['regalist', 'secular', 'polici', 'bourbon', 'monarchi', 'aim', 'decreas', 'power', 'roman', 'cathol', 'church', 'crown', 'alreadi', 'expel', 'jesuit', '1767', 'saw', 'mani', 'creol', 'member']",4,686.0,582.0,563.0,545.0,154.0
6600,"['societi', 'jesu', 'go', 'perman', 'exil', 'limit', 'power', 'church', 'crown', 'attempt', 'central', 'within', 'institut', 'coloni', 'latin', 'america', 'physic', 'ideolog', 'proxim', 'clergi']",4,359.0,466.0,525.0,620.0,272.0
6601,"['15', 'could', 'directli', 'influenc', 'dictat', 'interact', 'popul', 'coloni', 'latin', 'america', 'either', 'legal', 'counsel', 'advisor', ';[', '16', 'direct', 'crown', 'would', 'need']",4,417.0,457.0,598.0,503.0,441.0
6602,"['later', 'eighteenth', 'centuri', 'crown', 'sought', 'decreas', 'privileg', 'fuero', 'clergi', 'restrict', 'cleric', 'author', 'spiritu', 'matter', 'undermin', 'power', 'parish', 'priest', 'often', 'act']",4,450.0,626.0,423.0,424.0,210.0
6603,"['agent', 'crown', 'rural', 'parish', '17', 'desacr', 'power', 'frontal', 'attack', 'clergi', 'crown', 'accord', 'william', 'b', 'taylor', 'undermin', 'legitimaci', 'sinc', 'parish', 'priest']",4,241.0,383.0,349.0,488.0,154.0
6604,"['econom', 'sphere', 'crown', 'sought', 'gain', 'control', 'church', 'revenu', 'church', 'function', 'one', 'largest', 'econom', 'institut', 'within', 'coloni', 'latin', 'america', 'own', 'retain']",4,369.0,600.0,562.0,593.0,318.0
6605,"['jurisdict', 'larg', 'amount', 'land', '15', 'crown', 'want', 'econom', 'valu', 'could', 'deriv', 'land', '19', 'moreov', 'take', 'land', 'crown', 'opportun', 'cut', 'physic']",4,464.0,651.0,580.0,505.0,439.0
6606,"['financi', 'crisi', '1804', 'crown', 'attempt', 'call', 'debt', 'owe', 'church', 'mainli', 'form', 'mortgag', 'hacienda', 'own', 'elit', 'act', 'consolid', 'simultan', 'threaten', 'wealth']",4,230.0,348.0,277.0,387.0,181.0
6607,"['church', 'whose', 'capit', 'mainli', 'lent', 'mortgag', 'well', 'threaten', 'financi', 'well-b', 'elit', 'depend', 'mortgag', 'acquir', 'keep', 'estat', 'shorten', 'repay', 'period', 'meant']",4,266.0,288.0,233.0,287.0,362.0
6608,"['mani', 'elit', 'face', 'bankruptci', '20', 'crown', 'also', 'sought', 'gain', 'access', 'benefic', 'elit', 'famili', 'set', 'asid', 'support', 'priest', 'often', 'famili', 'member']",4,489.0,499.0,490.0,565.0,424.0
6609,"['elimin', 'endow', 'fund', 'capellanía', 'lower', 'clergi', 'depend', 'disproportion', '21', 'promin', 'mexico', 'lower', 'clergi', 'particip', 'insurg', 'independ', 'priest', 'miguel', 'hidalgo', 'josé']",4,111.0,129.0,157.0,282.0,209.0
6610,"['reform', 'mix', 'result', 'area', '—', 'cuba', 'río', 'de', 'la', 'plata', 'new', 'spain', '—', 'reform', 'posit', 'effect', 'improv', 'local', 'economi', 'effici']",4,409.0,501.0,789.0,722.0,542.0
6611,"['govern', '22', 'area', 'chang', ""crown'"", 'econom', 'administr', 'polici', 'led', 'tension', 'local', 'time', 'erupt', 'open', 'revolt', 'revolt', 'comunero', 'new', 'granada', 'rebellion']",4,426.0,524.0,547.0,694.0,483.0
6612,"[""spain'"", 'intern', 'war', 'second', 'half', '18th', 'centuri', 'evidenc', ""empire'"", 'difficulti', 'reinforc', 'coloni', 'possess', 'provid', 'econom', 'aid', 'led', 'increas', 'local', 'particip']",4,575.0,732.0,677.0,981.0,335.0
6613,"['financ', 'defens', 'increas', 'particip', 'militia', 'chilean-born', 'develop', 'odd', 'ideal', 'central', 'absolut', 'monarchi', 'spanish', 'also', 'formal', 'concess', 'strengthen', 'defens', 'chiloé', 'archipelago']",4,352.0,364.0,561.0,531.0,459.0
6614,"['spanish', 'author', 'promis', 'freedom', 'encomienda', 'indigen', 'local', 'settl', 'near', 'new', 'stronghold', 'ancud', 'found', '1768', 'contribut', 'defens', 'increas', 'local', 'organ', 'defens']",4,374.0,391.0,423.0,455.0,536.0
6615,"['factor', 'may', 'includ', 'enlighten', 'think', 'exampl', 'atlant', 'revolut', 'enlighten', 'spur', 'desir', 'social', 'econom', 'reform', 'spread', 'throughout', 'spanish', 'america', 'iberian', 'peninsula']",4,322.0,374.0,632.0,689.0,634.0
6616,"['idea', 'free', 'trade', 'physiocrat', 'econom', 'rais', 'enlighten', 'spain', 'spread', 'oversea', 'empir', 'homegrown', 'spanish', 'american', 'enlighten', 'polit', 'reform', 'implement', 'mani', 'constitut']",4,470.0,634.0,801.0,685.0,300.0
6617,"['escap', 'cádiz', 'dissolut', 'suprem', 'central', 'junta', 'januari', '29', '1810', 'revers', 'suffer', 'battl', 'ocaña', 'spanish', 'forc', 'paid', 'spanish', 'american', 'money', '30']",4,279.0,266.0,652.0,780.0,127.0
6618,"['suprem', 'junta', 'replac', 'smaller', 'five-man', 'council', 'call', 'regenc', 'council', 'regenc', 'spain', 'indi', 'next', 'order', 'establish', 'legitim', 'govern', 'system', 'regenc', 'call']",4,290.0,401.0,465.0,587.0,239.0
6619,"['conven', 'extraordinari', 'gener', 'cort', 'spanish', 'nation', 'conven', 'cort', 'cádiz', 'plan', 'elect', 'cort', 'base', 'provinc', 'kingdom', 'equit', 'provid', 'time', 'determin', 'would']",4,405.0,430.0,555.0,594.0,349.0
6620,"['consid', 'oversea', 'provinc', '31', 'cort', 'cádiz', 'first', 'nation', 'assembl', 'claim', 'sovereignti', 'spain', '32', 'repres', 'abolit', 'old', 'kingdom', '33', 'open', 'session']",4,349.0,487.0,540.0,555.0,372.0
6621,"['held', '24', 'septemb', '1810', 'build', 'known', 'real', 'teatro', 'de', 'la', 'cort', 'sieg', 'french', 'armi', 'met', 'one', 'bodi', 'member', 'repres', 'entir']",4,454.0,568.0,744.0,874.0,390.0
6622,"['spanish', 'american', 'saw', 'reason', 'recogn', 'rump', 'govern', 'threat', 'captur', 'french', 'moment', 'began', 'work', 'creation', 'local', 'junta', 'preserv', ""region'"", 'independ', 'french']",4,297.0,401.0,533.0,844.0,292.0
6623,"['junta', 'movement', 'success', 'new', 'granada', 'colombia', 'venezuela', 'chile', 'río', 'de', 'la', 'plata', 'argentina', 'less', 'success', 'though', 'seriou', 'movement', 'also', 'occur']",4,402.0,508.0,675.0,621.0,416.0
6624,"['central', 'america', 'ultim', 'central', 'america', 'along', 'new', 'spain', 'quito', 'ecuador', 'peru', 'upper', 'peru', 'bolivia', 'caribbean', 'philippin', 'island', 'remain', 'control', 'royalist']",4,341.0,362.0,703.0,635.0,508.0
6625,"['1815', 'gener', 'outlin', 'area', 'control', 'royalist', 'pro-independ', 'forc', 'establish', 'gener', 'stalem', 'set', 'war', 'area', 'royalist', 'control', 'main', 'popul', 'center', 'fight']",4,746.0,634.0,666.0,1316.0,539.0
6626,"['seek', 'independ', 'done', 'isol', 'guerrilla', 'band', 'new', 'spain', 'two', 'main', 'guerrilla', 'group', 'led', 'guadalup', 'victoria', 'puebla', 'vicent', 'guerrero', 'oaxaca', 'northern']",4,313.0,340.0,455.0,627.0,359.0
6627,"['south', 'america', 'new', 'granadan', 'venezuelan', 'patriot', 'leader', 'simón', 'bolívar', 'francisco', 'de', 'paula', 'santand', 'santiago', 'mariño', 'manuel', 'piar', 'josé', 'antonio', 'páez']",4,113.0,180.0,410.0,387.0,188.0
6628,"['carri', 'campaign', 'vast', 'orinoco', 'river', 'basin', 'along', 'caribbean', 'coast', 'often', 'materi', 'aid', 'come', 'curaçao', 'haiti', 'also', 'mention', 'upper', 'peru', 'guerrilla']",4,484.0,385.0,422.0,378.0,473.0
6629,"['spanish', 'american', 'royalist', 'area', 'commit', 'independ', 'alreadi', 'join', 'guerrilla', 'movement', 'howev', ""ferdinand'"", 'action', 'set', 'area', 'outsid', 'control', 'crown', 'path', 'full']",4,352.0,350.0,405.0,674.0,440.0
6630,"['overal', 'european', 'form', 'tenth', 'royalist', 'armi', 'spanish', 'america', 'half', 'expeditionari', 'unit', 'deploy', 'america', 'sinc', 'european', 'soldier', 'casualti', 'replac', 'spanish', 'american']",4,271.0,387.0,947.0,938.0,397.0
6631,"['soldier', 'time', 'spanish', 'american', 'soldier', 'expeditionari', 'unit', 'exampl', 'pablo', 'morillo', 'command', 'chief', 'expeditionari', 'forc', 'sent', 'south', 'america', 'report', '2,000', 'european']",4,385.0,368.0,723.0,906.0,413.0
6632,"['soldier', 'command', '1820', 'word', 'half', 'soldier', 'expeditionari', 'forc', 'european', 'estim', 'battl', 'maipú', 'quarter', 'royalist', 'forc', 'european', 'soldier', 'battl', 'carabobo', 'fifth']",4,508.0,476.0,679.0,1038.0,169.0
6633,"['american', 'militia', 'reflect', 'racial', 'make-up', 'local', 'popul', 'exampl', '1820', 'royalist', 'armi', 'venezuela', '843', 'white', 'español', '5,378', 'casta', '980', 'indigen', 'soldier']",4,225.0,215.0,212.0,405.0,259.0
6634,"['counter', 'advanc', 'pro-independ', 'forc', 'made', 'south', 'america', 'spain', 'prepar', 'second', 'larg', 'expeditionari', 'forc', '1819', 'forc', 'howev', 'never', 'left', 'spain', 'instead']",4,687.0,595.0,1003.0,1241.0,587.0
6635,"['becam', 'mean', 'liber', 'final', 'abl', 'reinstat', 'constitut', 'regim', 'januari', '1', '1820', 'rafael', 'riego', 'command', 'asturia', 'battalion', 'head', 'rebellion', 'among', 'troop']",4,238.0,219.0,261.0,391.0,233.0
6636,"['demand', 'return', '1812', 'constitut', 'troop', 'march', 'citi', 'andalusia', 'hope', 'extend', 'upris', 'civilian', 'popul', 'local', 'mostli', 'indiffer', 'upris', 'howev', 'occur', 'galicia']",4,437.0,403.0,391.0,564.0,387.0
6637,"['northern', 'spain', 'quickli', 'spread', 'throughout', 'countri', 'march', '7', 'royal', 'palac', 'madrid', 'surround', 'soldier', 'command', 'gener', 'francisco', 'ballestero', 'three', 'day', 'later']",4,381.0,341.0,597.0,655.0,284.0
6638,"[""riego'"", 'revolt', 'two', 'signific', 'effect', 'war', 'america', 'militarili', 'larg', 'number', 'reinforc', 'especi', 'need', 'retak', 'new', 'granada', 'defend', 'viceroyalti', 'peru', 'would']",4,515.0,513.0,686.0,1069.0,460.0
6639,"['never', 'arriv', 'furthermor', 'royalist', 'situat', 'becam', 'desper', 'region', 'region', 'armi', 'experienc', 'wholesal', 'defect', 'unit', 'patriot', 'side', 'polit', 'reinstitut', 'liber', 'regim']",4,405.0,439.0,364.0,797.0,344.0
6640,"['chang', 'term', 'spanish', 'govern', 'sought', 'engag', 'insurg', 'new', 'govern', 'naiv', 'assum', 'insurg', 'fight', 'spanish', 'liber', 'spanish', 'constitut', 'could', 'still', 'basi']",4,380.0,381.0,912.0,848.0,321.0
6641,"['reconcili', 'two', 'side', 'govern', 'implement', 'constitut', 'held', 'elect', 'oversea', 'provinc', 'spain', 'also', 'order', 'militari', 'command', 'begin', 'armistic', 'negoti', 'insurg', 'promis']",4,640.0,549.0,637.0,919.0,377.0
6642,"['central', 'america', 'gain', 'independ', 'along', 'new', 'spain', 'septemb', '15', '1821', 'act', 'independ', 'sign', 'guatemala', 'citi', 'declar', 'central', 'america', 'guatemala', 'hondura']",4,397.0,390.0,702.0,869.0,454.0
6643,"['el', 'salvador', 'nicaragua', 'costa', 'rica', 'independ', 'spain', 'region', 'elit', 'support', 'term', 'plan', 'iguala', 'orchestr', 'union', 'central', 'america', 'mexican', 'empir', '1821']",4,354.0,524.0,555.0,687.0,367.0
6644,"['two', 'year', 'later', 'follow', ""iturbide'"", 'downfal', 'region', 'except', 'chiapa', 'peac', 'seced', 'mexico', 'juli', '1', '1823', 'establish', 'feder', 'republ', 'central', 'america']",4,456.0,461.0,508.0,655.0,699.0
6645,"['peru', 'januari', '29', '1821', 'viceroy', 'pezuela', 'depos', 'coup', ""d'état"", 'josé', 'de', 'la', 'serna', 'would', 'two', 'month', 'san', 'martín', 'move', 'armi']",4,251.0,267.0,443.0,524.0,222.0
6646,"['closer', 'lima', 'sail', 'ancón', 'next', 'month', 'san', 'martín', 'engag', 'negoti', 'offer', 'creation', 'independ', 'monarchi', 'la', 'serna', 'insist', 'uniti', 'spanish', 'monarchi']",4,135.0,137.0,434.0,419.0,128.0
6647,"['negoti', 'came', 'noth', 'juli', 'la', 'serna', 'judg', 'hold', 'lima', 'weak', 'juli', '8', 'royal', 'armi', 'abandon', 'coastal', 'citi', 'order', 'reinforc', 'posit']",4,367.0,351.0,419.0,643.0,178.0
6648,"['highland', 'cuzco', 'new', 'capit', 'viceroyalti', '12th', 'san', 'martín', 'enter', 'lima', 'declar', 'protector', 'countri', 'juli', '28', 'offic', 'allow', 'rule', 'newli', 'independ']",4,273.0,395.0,377.0,571.0,203.0
6649,"['becam', 'clear', 'revers', 'spanish', 'american', 'independ', 'sever', 'new', 'state', 'began', 'receiv', 'intern', 'recognit', 'earli', '1822', 'unit', 'state', 'recogn', 'chile', 'unit']",4,431.0,588.0,753.0,1194.0,567.0
6650,"['provinc', 'río', 'de', 'la', 'plata', 'peru', 'gran', 'colombia', 'mexico', 'britain', 'wait', '1825', 'battl', 'ayacucho', 'recogn', 'mexico', 'gran', 'colombia', 'río', 'de']",4,137.0,156.0,338.0,402.0,104.0
6651,"['spanish', 'coastal', 'fortif', 'veracruz', 'callao', 'chiloé', 'foothold', 'resist', '1825', '1826', 'respect', 'follow', 'decad', 'royalist', 'guerrilla', 'continu', 'oper', 'sever', 'countri', 'spain']",4,243.0,271.0,305.0,458.0,239.0
6652,"['launch', 'attempt', 'retak', 'part', 'spanish', 'american', 'mainland', '1827', 'colonel', 'josé', 'arizabalo', 'start', 'irregular', 'war', 'venezuelan', 'guerrilla', 'brigadi', 'isidro', 'barrada', 'led']",4,263.0,274.0,509.0,827.0,168.0
6653,"['last', 'attempt', 'regular', 'troop', 'reconqu', 'mexico', '1829', 'pincheira', 'brother', 'move', 'patagonia', 'remain', 'multiethn', 'royalist', 'outlaw', 'gang', 'defeat', '1832', '63', 'effort']",4,243.0,238.0,258.0,421.0,162.0
6654,"['increas', 'irrelev', 'holi', 'allianc', '1825', 'fall', 'bourbon', 'dynasti', 'franc', '1830', 'juli', 'revolut', 'elimin', 'princip', 'support', 'ferdinand', 'vii', 'europ', ""king'"", 'death']",4,194.0,464.0,603.0,718.0,243.0
6655,"['1833', 'spain', 'final', 'abandon', 'plan', 'militari', 'reconquest', '1836', 'govern', 'went', 'far', 'renounc', 'sovereignti', 'continent', 'america', 'cours', '19th', 'centuri', 'spain', 'would']",4,426.0,616.0,724.0,636.0,314.0
6656,"['foreign', 'trade', 'polici', 'vari', 'among', 'new', 'countri', 'like', 'unit', 'provinc', 'río', 'de', 'la', 'plata', 'peru', 'appli', 'initi', 'protectionist', 'polici', 'chile']",4,384.0,451.0,677.0,776.0,391.0
6657,"['independ', 'spanish', 'crown', 'requir', 'solidar', 'across', 'social', 'class', 'howev', 'social', 'faction', 'idea', 'local', 'societi', 'would', 'look', 'like', 'independ', '9', 'impact']",4,453.0,477.0,648.0,638.0,592.0
6658,"['abil', 'societi', 'easili', 'integr', 'disun', 'idea', 'futur', 'polit', 'system', 'ideolog', 'result', 'conflict', 'came', 'state', 'consolid', '24', 'power', 'elit', 'creol', 'class']",4,452.0,576.0,477.0,804.0,346.0
6659,"['command', 'allow', 'control', 'state', 'nation', 'develop', 'ensur', 'remain', 'power', '9', 'result', 'newli', 'form', 'latin', 'american', 'state', 'would', 'fulfil', 'demand', 'social']",4,690.0,858.0,728.0,1289.0,603.0
6660,"['polit', 'debat', 'seek', 'answer', 'question', 'mark', 'clash', 'liber', 'conservat', 'conserv', 'sought', 'maintain', 'tradit', 'social', 'structur', 'order', 'ensur', 'stabil', 'liber', 'sought']",4,233.0,247.0,255.0,395.0,253.0
6661,"['creat', 'dynam', 'societi', 'economi', 'end', 'ethnically-bas', 'social', 'distinct', 'free', 'properti', 'econom', 'restrict', 'quest', 'transform', 'societi', 'liber', 'often', 'adopt', 'polici', 'welcom']",4,322.0,363.0,285.0,542.0,450.0
6662,"['independ', 'howev', 'initi', 'abolit', 'slaveri', 'spanish', 'america', 'seen', 'part', 'independ', 'struggl', 'sinc', 'mani', 'slave', 'gain', 'manumiss', 'join', 'patriot', 'armi', 'area']",4,440.0,502.0,694.0,812.0,436.0
6663,"['slaveri', 'major', 'sourc', 'labor', 'mexico', 'central', 'america', 'chile', 'emancip', 'occur', 'almost', 'immedi', 'independ', 'achiev', 'area', 'slaveri', 'main', 'labor', 'sourc', 'colombia']",4,342.0,324.0,347.0,528.0,436.0
6664,"['venezuela', 'peru', 'argentina', 'emancip', 'carri', 'step', 'next', 'three', 'decad', 'usual', 'first', 'creation', 'free-womb', 'law', 'program', 'compens', 'emancip', 'earli', '1850', 'slaveri']",4,336.0,336.0,383.0,416.0,450.0
6665,"['women', 'simpli', 'spectat', 'throughout', 'independ', 'war', 'latin', 'america', 'mani', 'women', 'took', 'side', 'polit', 'issu', 'join', 'independ', 'movement', 'order', 'particip', 'mani']",4,591.0,609.0,677.0,1232.0,351.0
6666,"['differ', 'level', 'women', 'could', 'help', 'act', 'care', 'rel', 'either', 'mother', 'sister', 'wive', 'daughter', 'men', 'fight', 'women', 'creat', 'polit', 'organ', 'organ']",4,426.0,383.0,417.0,529.0,380.0
6667,"['independ', 'also', 'result', 'stabl', 'polit', 'regim', 'save', 'countri', 'first', 'new', 'nation', 'well-defin', 'ident', 'rather', 'process', 'creat', 'ident', 'begin', 'would', 'carri']",4,707.0,757.0,791.0,998.0,699.0
6668,"['newspap', 'creation', 'nation', 'symbol', 'includ', 'new', 'name', 'countri', 'mexico', 'colombia', 'ecuador', 'bolivia', 'argentina', 'broke', 'past', 'addit', 'border', 'firmli', 'establish', 'struggl']",4,389.0,433.0,487.0,658.0,438.0
6669,"['feder', 'central', 'began', 'independ', 'continu', 'throughout', 'rest', 'centuri', 'two', 'larg', 'state', 'emerg', 'war', '—', 'gran', 'colombia', 'feder', 'republ', 'central', 'america']",4,842.0,1008.0,789.0,1440.0,601.0
6670,"['war', 'destroy', 'old', 'civilian', 'bureaucraci', 'govern', 'region', 'centuri', 'institut', 'audiencia', 'elimin', 'mani', 'peninsular', 'offici', 'fled', 'spain', 'cathol', 'church', 'import', 'social']",4,530.0,828.0,666.0,631.0,367.0
6671,"['polit', 'institut', 'coloni', 'period', 'initi', 'came', 'weaken', 'end', 'conflict', 'govern', 'offici', 'mani', 'peninsular', 'bishop', 'abandon', 'dioces', 'post', 'fill', 'decad', 'new']",4,470.0,522.0,512.0,695.0,478.0
6672,"['despit', 'fact', 'period', 'war', 'independ', 'mark', 'rapid', 'expans', 'repres', 'govern', '76', 'sever', 'new', 'nation', 'nineteenth', 'centuri', 'mark', 'militar', 'lack', 'well-defin']",4,705.0,903.0,723.0,1154.0,645.0
6673,"['polit', 'nation', 'institut', 'armi', 'offic', 'came', 'exist', 'process', 'independ', 'want', 'ensur', 'got', 'reward', 'struggl', 'mani', 'armi', 'fulli', 'disband', 'war', 'prove']",4,553.0,600.0,577.0,1314.0,244.0
